setlist_id,concert_id,song_name,setlist_position,cover_info,encore,tape
3b9f5444_18,3b9f5444,Hallowed Be Thy Name,18,,True,False
3b9f5444_19,3b9f5444,Run to the Hills,19,,True,False
3b9f5444_20,3b9f5444,Always Look on the Bright Side of Life,20,Monty Python,True,True
6b9f6e86_1,6b9f6e86,Transylvania,1,,False,True
6b9f6e86_2,6b9f6e86,Doctor Doctor,2,UFO,False,True
6b9f6e86_3,6b9f6e86,Churchill's Speech,3,,False,True
6b9f6e86_4,6b9f6e86,Aces High,4,,False,False
6b9f6e86_5,6b9f6e86,Where Eagles Dare,5,,False,False
6b9f6e86_6,6b9f6e86,2 Minutes to Midnight,6,,False,False
6b9f6e86_7,6b9f6e86,The Clansman,7,,False,False
6b9f6e86_8,6b9f6e86,The Trooper,8,,False,False
6b9f6e86_9,6b9f6e86,Revelations,9,,False,False
6b9f6e86_10,6b9f6e86,For the Greater Good of God,10,,False,False
6b9f6e86_11,6b9f6e86,The Wicker Man,11,,False,False
6b9f6e86_12,6b9f6e86,Sign of the Cross,12,,False,False
6b9f6e86_13,6b9f6e86,Flight of Icarus,13,,False,False
6b9f6e86_14,6b9f6e86,Fear of the Dark,14,,False,False
6b9f6e86_15,6b9f6e86,The Number of the Beast,15,,False,False
6b9f6e86_16,6b9f6e86,Iron Maiden,16,,False,False
6b9f6e86_17,6b9f6e86,The Evil That Men Do,17,,True,False
6b9f6e86_18,6b9f6e86,Hallowed Be Thy Name,18,,True,False
6b9f6e86_19,6b9f6e86,Run to the Hills,19,,True,False
6b9f6e86_20,6b9f6e86,Always Look on the Bright Side of Life,20,Monty Python,True,True
39f710f_1,39f710f,Transylvania,1,,False,True
39f710f_2,39f710f,Doctor Doctor,2,UFO,False,True
